Date,Binance_Coin,Etherume,Litecoin,Ripple,Bitcoin,Tether
3-Aug-18,14.13459969,418.2619934,77.53549957,0.44057101,7434.390137,0.999095023
4-Aug-18,13.8423996,407.2520142,73.19869995,0.428507,7032.850098,0.998504996
5-Aug-18,13.62320042,410.5159912,74.58940125,0.433638006,7068.47998,0.999346972
6-Aug-18,13.69909954,406.6579895,73.88829803,0.414081007,6951.799805,1.000949979
7-Aug-18,13.14610004,380.2149963,68.17030334,0.381006002,6753.120117,1.001539946
8-Aug-18,12.14369965,356.6130066,62.49039841,0.331943989,6305.799805,1.00169003
9-Aug-18,12.8579998,365.5880127,63.98080063,0.346771002,6568.22998,1.004240036
10-Aug-18,12.13080025,334.1759949,59.39400101,0.320425987,6184.709961,1.00158
11-Aug-18,11.73659992,322.1119995,58.35910034,0.301261991,6295.72998,1.009850025
12-Aug-18,11.74180031,319.5700073,59.3280983,0.29787001,6322.689941,1.00048995
13-Aug-18,10.22819996,286.4949951,56.84820175,0.277465999,6297.569824,1.003929973
14-Aug-18,9.420109749,278.9320068,54.55939865,0.274271995,6199.709961,0.997542977
15-Aug-18,9.463009834,282.3640137,54.50040054,0.282005012,6308.52002,1.001250029
16-Aug-18,9.802330017,288.04599,55.36190033,0.292436004,6334.72998,1.001219988
17-Aug-18,10.86779976,315.7290039,61.51440048,0.366676003,6580.629883,0.997761011
18-Aug-18,9.907580376,295.8120117,57.27569962,0.327100009,6423.759766,1.00285995
19-Aug-18,10.15620041,300.8340149,57.93899918,0.343977988,6506.069824,1.000519991
20-Aug-18,9.700929642,274.3150024,53.99620056,0.319283009,6308.529785,1.005390048
21-Aug-18,9.714630127,281.9440002,56.35020065,0.335177004,6488.759766,1.000699997
22-Aug-18,9.539730072,271.3410034,55.3185997,0.319802999,6376.709961,1.000349998
23-Aug-18,9.715040207,277.1040039,57.54339981,0.327708989,6534.879883,0.998975992
24-Aug-18,10.2347002,282.9670105,57.92979813,0.327605993,6719.959961,1.001780033
25-Aug-18,10.13580036,279.6459961,57.90790176,0.328229994,6763.189941,1.001000047
26-Aug-18,10.18560028,275.196991,57.33409882,0.323776007,6707.259766,0.999226987
27-Aug-18,11.21280003,285.6029968,60.24990082,0.336903006,6884.640137,0.997802019
28-Aug-18,11.4861002,296.4989929,63.0243988,0.351837009,7096.279785,0.999395013
29-Aug-18,11.17350006,289.3120117,61.76720047,0.344803005,7047.160156,1.000659943
30-Aug-18,10.76259995,284.105011,60.31520081,0.335444003,6978.22998,1.000030041
31-Aug-18,11.01379967,283.0039978,61.92549896,0.335332006,7037.580078,1.003509998
1-Sep-18,11.37940025,295.3410034,65.9509964,0.34772101,7193.25,0.996812999
2-Sep-18,11.29940033,294.3710022,65.6493988,0.342523009,7272.720215,0.997838974
3-Sep-18,11.26109982,289.2590027,65.37319946,0.335961014,7260.060059,0.998642027
4-Sep-18,11.35919952,285.7229919,67.7098999,0.331651986,7361.660156,0.999517024
5-Sep-18,10.0866003,232.3309937,58.43769836,0.283600986,6792.830078,1.007949948
6-Sep-18,10.28419971,230.2149963,57.48619843,0.302709997,6529.169922,1.000910044
7-Sep-18,10.03730011,217.2030029,56.19779968,0.291435003,6467.069824,1.006360054
8-Sep-18,9.520079613,197.951004,53.24459839,0.279332995,6225.97998,1.004279971
